1733,a parachute bag can save your life when you are falling from a high place,a life jacket can save your life when you are falling from a high place,1,1
1734,I love my girlfriend and I want to break up with her,I love my girlfriend and I want to marry her,0,0
1735,humans can be identified by their unique fingerprints,humans can be identified by their unique names,1,1
1736,it has been rainy for a long time and the river flooded,it has been rainy for a long time and the river dried up,1,1
1737,I attended a classical concert to enjoy music,I attended a classical concert to enjoy the paintings,1,1
1742,I need to bring my wallet when I go to the restaurant,I need to bring my kitchenware when I go to the restaurant,1,1
1746,they have reserved a box for us in the theatre,they have reserved a table for us in the theatre,1,1
1749,I want to make an appointment for a facial next week,I want to make an appointment for a facial last week,1,1
1750,plastic surgery is for beauty,plastic surgery is for health,1,1
1752,some ingredients are expensive because it's common,some ingredients are expensive because it's rare,0,0
1755,garbage recycling is a green lifestyle,burying garbage is a green lifestyle,1,1
1761,I need electricity to power my smart watch,I need fuel to power my smart watch,1,1
1763,gardeners water the leaves of the trees every day,gardeners water the roots of the trees every day,0,0
1764,I wanted to join them because I enjoyed chatting with them,I wanted to quit them because I enjoyed chatting with them,1,1
1766,weighing an elephant is very difficult because of its heavy weight,weighing an elephant is very difficult because of its cute appearance,1,1
1768,kids catch butterflies for food,kids catch butterflies for fun,0,0
1769,drinking milk can help teenagers grow taller,drinking milk can help teenagers grow shorter,1,1
1772,students need to write their scores on the examination paper,students need to write their names on the examination paper,0,0
1773,perming will make your hair curly,perming will make your hair longer,1,1
1777,we need different passports to visit different countries,we need different visas to visit different countries,0,0
1778,people doing noble things are really selfish,people doing unselfish things are really noble,0,0
1779,spring festival celebrates the first day of the Lunar New Year,spring festival celebrates the first day of the solar calendar new year,1,1
1780,after the loan we need to pay back to the bank,after the loan we need to give credit card back to the bank,1,1
1781,I always carry my desktop pc with me,I always carry my laptop with me,0,0
1782,Nike printed the prices on the clothes,Nike printed the logo on the clothes,0,0
1786,believers have ever really heard or seen god,nobody has ever really heard or seen god,0,0
1788,grasshoppers can be a water source,grasshoppers can be a food source,0,0
1789,a open air park is a good place to stay on rainy days,a library is a good place to stay on rainy days,0,0
1790,most of the earth's surface is covered by water,most of the earth's surface is covered by dirt,1,1
1791,students attend concerts to further their education,students attend college to further their education,0,0
1795,I pressed the accelerator in my bicycle to speed up,I pressed the accelerator in my car to speed up,0,0
1796,I ate iron to end my hunger pains,I ate hamburgers to end my hunger pains,0,0
1798,"in old age, muscles go through a growth spurt","at adolescence, muscles go through a growth spurt",0,0
1805,you need to be careful of sharks when you swim in the ocean,you need to be careful of sharks when you swim in the swimming pool,1,1
1806,I finished my work while I going to sleep,I finished my work before I going to sleep,0,0
1808,animals in the Acrobatic Troupe receive wages every day,animals in the Acrobatic Troupe are fed every day,0,0
1812,driving a car is a good choice to enjoy your stay at home,reading books is a good choice to enjoy your stay at home,0,0
1819,my boss checks read messages carefully every day,my boss checks unread emails carefully every day,0,0
1820,we are vaccinated for the cure of the disease,we are vaccinated for disease prevention,0,0
1821,I bought a pan for drinking fresh juice,I bought a juicer for drinking fresh juice,0,0
1822,taking summer vacation caused lots of stress,taking final exams caused lots of stress,0,0
1825,the company fired some employees because of continued losses,the company hired more employees because of continued losses,1,1
1826,the deaf man can't hear me yelling,the blind man can't hear me yelling,1,1
1835,you need an audience if you want to share your story,you need a dog if you want to share your story,1,1
1837,I need to say goodbye to people on TV when I finish watching the TV show,I need to turn off the TV when I finish watching the TV show,0,0
1838,goods can be transported by plane,goods can be transported by wind,1,1
1841,meeting my friends is for business,meeting my friends is for pleasure,0,0
1843,I had plastic surgery in the hospital,I had plastic surgery in the pharmacy,1,1
1844,fortunately the fat man lost weight by working hard,fortunately the fat man lost fingers by working hard,1,1
1851,the alarm ringing announced that the class was over,the bell ringing announced that the class was over,0,0
1854,studying requires violence,studying requires patience,0,0
1855,we used optical microscopes to see cells in science class,we used optical microscopes to see atoms in science class,1,1
1856,designers show outdated clothes in a fashion show,designers show avant-garde clothes in a fashion show,0,0
1858,I jumped into the fire to cool myself,I jumped into the water to cool myself,0,0
1861,I used to step on the mountain to get the sugar on the op of the cupboard,I used to step on the stone to get the sugar on the top of the cupboard,0,0
1863,we built a factory to produce creative ideas,we built a factory to produce creative goods,0,0
1864,we use the microscope to learn about the microcosm,we use the microscope to learn about the universe,1,1
1872,sun bathing removes dirt from the body,water bathing removes dirt from the body,0,0
1874,he was fined for smoking in his home,he was fined for smoking in the airplane,0,0
1875,we took notes in class for recording what we were thinking,we took notes in class for not forgetting the knowledge,0,0
1879,Sweat will be secreted when the sand touches eyes,Tears will be secreted when the sand touches eyes,0,0
1880,People usually put curtains on the windows,People usually put curtains on the walls,1,1
1881,People usually roast meat with cold water,People usually roast meat over fire,0,0
1886,Sheep usually like wolves,Sheep usually hate wolves,0,0
1887,College students usually learn the same courses,College students can learn different courses,0,0
1889,Programmers usually don't use computers,Programmers often use computers,0,0
1891,I should indulge myself when I fail,I should refresh myself when I fail,0,0
1892,mom cooks the fried egg once a week for me,mom cooks the fried tiger meat once a week for me,1,1
1896,chickens' eggs is delicious,pigs' eggs are delicious,1,1
1899,People can make wires from metal,People can make wires from plastics,1,1
1900,People can read newspapers to know what has happened recently,People can read newspapers to know what will happen in the future,1,1
1902,Something you might do while taking the bus is drawing an oil painting,Something you might do while taking the bus is reading a newspaper,0,0
1904,Bob is cooking while eating dinner,Bob is chewing while eating dinner,0,0
1907,He caught a cold and had a hot shower,He caught a cold and had a cold shower,1,1
1909,Alice formed a habit of sleeping to keep fit,Alice formed a habit of jogging to keep fit,0,0
1911,Frogs will die with enough water,Frogs will die without enough water,0,0
1912,Kate made books with a microwave oven,Kate made popcorn with a microwave oven,0,0
1913,Marry lit up firewoods to make a campfire,Marry lit up rocks to make a campfire,1,1
1914,Barry went under an umbrella to stay dry on a rainy day,Barry went under an umbrella to stay wet on a rainy day,1,1
1915,She goes skiing while watching TV,She eats snacks while watching TV,0,0
1916,Children in school use crayons for drawing,Children in school use cameras for drawing,1,1
1917,Wang is eating with poles,Wang is eating with chopsticks,0,0
1920,Cookies and milk make a great dessert,Computers and milk make a great dessert,1,1
1921,a basket is for warmth,a blanket is for warmth,0,0
1922,attending class is for learning,attending class is for playing,1,1
1926,a piece of paper is used for writing,a piece of cake is used for writing,1,1
1929,the filthy car needs to be washed,the filthy car needs to be painted,1,1
1930,my friend paid for my ticket so I got on the bus,my friend paid for my ticket so I didn't get on the bus,1,1
1931,dina visited her family because she distrusted them,dina visited her family because she missed them,0,0
1933,maggie told a joke to lighten the mood of the conversation,maggie remained quiet to lighten the mood of the conversation,1,1
1934,a hammer dropped on Bill's foot and his toe was broken,a hammer dropped on Bill's foot and his finger was broken,1,1
1935,the clothes are still dirty because I forgot to add laundry water,the clothes are still dirty because I forgot to add laundry detergent,0,0
1937,the conversation gradually lulled to silence as more people left,the conversation gradually lulled to silence as more people joined,1,1
1939,vehicles travelled slowly in cloudy days,vehicles travelled slowly in foggy days,0,0
1941,the clouds were getting darker so I brought my umbrella to work,the clouds were getting darker so I brought my laptop to work,1,1
1942,the boy lost hold of the soap because it's fragrant,the boy lost hold of the soap because it's slippery,0,0
1943,the button on my shirt fell off so I glued the button back on,the button on my shirt fell off so I sewed the button back on,0,0
1944,the celebrity wore sunglasses to avoid recognition,the celebrity wore sunglasses to help recognition,1,1
1945,the leader received praise because he fought poverty,the leader received praise because he raised taxes,1,1
1946,my mailbox was overflowing with letters when I went back after one month,my mailbox was overflowing with letters when I went back after five minutes,1,1
1947,the banana ripened so we ate them,the banana ripened so we threw them away,1,1
1948,the chef pressed down on the dough and the dough crumbled,the chef pressed down on the dough and the dough flattened,0,0
1949,my feet were blistered after a day of swimming,my feet were blistered after a day of hiking,0,0
1954,thomas wanted to get revenge on his enemy,thomas wanted to get revenge on his friend,1,1
1955,the woman was mistaken for her sister because they sat close,the woman was mistaken for her sister because they looked alike,0,0
1956,she made an error in her calculations because she checked it only once,she made an error in her calculations because she checked it several times,1,1
1957,the girl politely declined the hamburger because she liked fast food,the girl politely declined the hamburger because she was a vegetarian,0,0
1958,miley scrubbed the stain on the floor and she got rid of the stain,miley scrubbed the stain on the floor and she got dirt on the floor,1,1
1961,the man took a shower because he opened a new bar of soap,the man took a shower because he was sweaty from working out,0,0
1966,minaj was deemed mentally ill so she sought a career as psychologist,minaj was deemed mentally ill so she was sent to a psychologist,0,0
1967,the aggressive football coach lost his voice after the game,the aggressive football coach lost his voice before the game,1,1
1970,the woman fanned herself with her hand for the air conditioner is new,the woman fanned herself with her hand for the air conditioner is broken,0,0
1971,the administrator cleared her throat because the meeting was commenced,the administrator cleared her throat because the meeting was postponed,1,1
1972,the boy giggled uncontrollably because his brother kicked him,the boy giggled uncontrollably because his brother tickled him,0,0
1975,the boy played computer games to be muscular,the boy lifted weights to be muscular,0,0
1976,the milk stayed cold because I boiled it in the pot,the milk stayed cold because I kept it in the refrigerator,0,0
1977,fiona put the soup on ice cubes and it cooled down,fiona put the soup on ice cubes and it became thick,1,1
1984,a cat hides under a car to shelter from the rain,a cat hides above a car to shelter from the rain,1,1
1985,she makes phone calls to communicate with a deaf person,she makes gestures to communicate with a deaf person,0,0
1987,he wants to lose weight because he is too thin,he wants to lose weight because he is too fat,0,0
1989,"if you want to take a shower, you can choose a hotel","if you want to take a shower, you can choose a restaurant",1,1
1990,he likes sitting in a car and driving on the desert no purpose,he likes sitting in a car and driving on the lake no purpose,1,1
1993,i take two days off every week,i take eight days off every week,1,1
1995,she keeps a parrot in a fish tank filled with water,she keeps a tortoise in a fish tank filled with water,0,0
1998,he washes his clothes with a magic wand,he washes his clothes with a washing machine,0,0
1999,Jim downloads music from the Internet,Jim downloads music from the book,1,1
2004,banana trees grow in the jungle,banana trees grow in the desert,1,1
2005,he lit a candle to give light,he lit some salt to give light,1,1
2008,Jim wins the Best Actor Award because of his acting skills,Jim wins the Best Singer Award because of his acting skills,1,1
2011,i am learning French from my teacher,i am learning French from my cat,1,1
2013,you can ride from America to Japan,you can fly from America to Japan,0,0
2014,Bob goes to bed because he feels sleepy,Bob goes to work because he feels sleepy,1,1
2015,Ellen kicks the judge hard in order to win,Ellen kicks the ball hard in order to win,0,0
2018,you can see a dinosaur in the museum,you can see a dinosaur in the zoo,1,1
2020,Rebecca wakes up because she takes sleeping pills,Rebecca wakes up because she sets an alarm,0,0
